Id,NameCanonical,NameAuthorship,NameYear,RefString,RefYear
201f7d5f-9fd6-4d12-b98b-b14bbd25bcba,Dammara hypoleuca,C.Moore ex Henkel & W.Hochst.,"",C. Moore ex Henkel & W. Hochst. In: Syn. Nadelhölz.: 217. (1865).,1865
0f863f01-7c65-44b2-8e8f-b3f9e4f901dd,Dascyllus axillaris,"Smith, 1935",1935,\N,""
da371e7a-c815-4ccf-a760-af1c1b8eb532,Marasmius cenospilus,"Singer, 1982",1982,Singer & Goméz. In: Brenesia 19/20:35. (1982).,1982
73c10a8a-77a5-46be-bdc7-94a3d5b00b7b,Callista terminalis,(C.S.P.Parish & Rchb.f.) Kuntze,"",Kuntze. In: Revis. Gen. Pl. 2: 655. (1891).,1891
2fd21059-d9cb-4fe1-b1ad-5ce648027bac,Elliptio forbesianus,"(I.Lea, 1852)","","Graf, D.; Cummings, K. Review of the systematics and global diversity of freshwater mussel species (Bivalvia: Unionoida). Journal of Molluscan Studies. 73 (4): 291-314. (2007).",2007
aaf7f18d-b89d-4dd0-b886-09de3c707acb,Pentagramma variegata,"Penner, 1947",1947,\N,""
3c4da93c-63fe-4ecd-8252-cd56a9b975a1,Nasturtium dubium,(Kunth) Kuntze,"",\N,""
f2bdd6b3-31bf-4ec8-a6b0-3e8c159659ee,Agathidium (Agathidium) pusillum,"Angelini & De Marzo, 1981",1981,"Angelini, F. & L. De Marzo. Reports of Agathidium from Himalaya: expeditions of Basel Natural History Museum and Prof. H. Franz (Coleoptera, Leiodidae). Entomologica Basiliensia, 6: 187-294. (1981).",1981
eaa152c1-8523-4c89-b9ad-891914170fca,Amarochara (Amarochara) wunderlei,"Assing, 2003",2003,"Assing, V. New species and records of Staphylinidae from Turkey (Coleoptera, Staphylinidae). Entomologische Blätter für Biologie und Systematik der Käfer, 98 (3): 153-177. (2003).",2003
40a53f0d-af7c-4a40-9886-822c83fb64d6,Acanthostachys strobilacea,(Schult. & Schult.f.) Klotzsch,"","J.H.F.Link, J.F.Klotzsch & C.F.Otto. In: Icon. Pl. Rar. 1: 22. (1841).",1841
6103395f-1586-49ea-a9d0-5fb74afe36d6,Akela striata,"(Chickering, 1946)","",\N,""
0ba58d2a-b4b7-48e5-a562-c51bbbcfe1cf,Chamaemelum gerberi,E.H.L.Krause,"","E. H. L. Krause. In: Sturm, Fl. Deutschland, ed. 2, 13: 218. (1905).",1905
7b2f2a6a-3423-4dd9-aa69-fafe4503b3e3,Rhytidophaena werneri,"Sawada & Wiesner, 1998",1998,\N,""
32f51eb5-c168-4c1b-8e0c-e568b6071f58,Solanum jamesii,\N,"",\N,""
93785a82-3a87-45e9-ad4d-b748fc9e8d67,Trochaloserica obscurifrons,"Moser, 1920",1920,\N,""
3b0b7637-f545-46dc-ba3c-38a7adc430af,Neoaulacolepis clemensiae,(Hitchc.) Rauschert,"",Rauschert. In: Taxon 31: 561. (1982).,1982
56cd16a5-4fe2-436b-aa8e-1d12bf674c87,Stenus (Hemistenus) marginiventris,"Puthz, 1991",1991,"Puthz, V. Über indo-australische Steninen II (Insecta, Coleoptera, Staphylinidae). 222. Beitrag zur Kenntnis der Steninen. Entomologische Abhandlungen, Staatliches Museum für Tierkunde in Dresden, 54 (1): 1-46. (1991).",1991
beecaf6b-205d-41ed-a8e7-4ac029757fbc,Arachniodes okinawensis,Nakaike,"","Nakaike. In: J. Geobot. 17: 61, fig. (1969).",1969
0f9d305d-ec68-400b-b840-eab335ae8f9b,Psittacanthus pluricotyledonarius,Rizzini,"","Rizzini. In: Rodriguesia, Anos 18-19: 140. (1956).",1956
2c302f6c-0bb9-4579-9472-b20552c1540f,Cyamocytheridea dertonensis,"Ruggieri, 1958",1958,\N,""
032b4a5a-75c0-48a8-8fae-ca97d143771a,Solea alboguttata,"Fowler, 1929",1929,\N,""
eb44c1b5-77d3-4535-b10f-58670572cab0,Kanamarua magnifica,"Fraussen & Chino, 2012",2012,\N,""
fb8b6ef8-1dd9-4d84-ae22-fae1af6c9507,Urtica adoensis,Hochst.,"","Hochst. In: Flora, 24: I. Intell. 21. (1841).",1841
5eb8efec-b65e-4507-994b-80eba4121609,Sphenorhina confusa,"Nast, 1949",1949,\N,""
f94f08ff-75a8-4fdc-a3b9-3f72fe43d8a6,Hyacinthus aucheri,Baker,"","Baker. In: J. Linn. Soc., Bot. 11: 431. (1870).",1870
b0ce0a46-09ca-4fae-b855-76ca593f9293,Cercospora katongensis,"J.M.Yen, 1966",1966,"Yen, J.M. In: Revue Mycol., Paris 31:124. (1966).",1966
ac403c56-d03c-4eb0-9bd1-1ea0e2d1da92,Coprinus sclerocystidiosus,"M.Lange & A.H.Sm., 1953",1953,M. Lange & A.H. Sm. In: Mycologia 45(5):769. (1953).,1953
24c0aa79-0bef-4778-a2d7-6d95e22e4a48,Phytobius kozlovi,"Korotyaev, 1990",1990,\N,""
8103ba05-685f-44a3-9833-f2673ccb9e18,Aspidium fargesii,Christ,"","Christ. In: Bull. Soc. Bot. France 62, Mem. 1: 42. (1905).",1905
0d9c7af2-63d6-4f21-bdac-47deab7854cb,Rymosia triangularis,"Shaw, 1935",1935,\N,""
7fe082a9-b051-4f3b-8fe0-e67442e18610,Cryptocheilus australis,"(Guérin, 1830)","",\N,""
c0845a71-6f52-4e5a-8571-f00838f9ea71,Bactrocera lacerata,"White & Evenhuis, 1999",1999,\N,""
cf133f44-ed13-4b80-adea-2ae3089dffaf,Heterochelus (Heterochelus) multidentatus,"Burmeister, 1844",1844,"Burmeister H.C.C. Handbuch der Entomologie. Coleoptera Lamellicornia, Anthob Phyllophaga systellochela. Berlin 4(1):1-588. (1844).",1844
2856ce22-1435-4776-a109-dcddb6ae2b7f,Plocoglottis latifolia,Blume,"",Blume. In: Mus. Bot. 1: 47. (1849).,1849
a9b29f8a-5160-457e-935e-f28ce00325e3,Lamellocolea integrostia,J.J.Engel & Glenny,"","Engel JJ, Glenny DS. Studies on Lophocoleaceae. XX. A new species of Lamellocolea J. J. Engel from New Zealand. Bryologist 114: 23-27. (2011).",2011
f4d800ad-74f1-4b00-97a5-32f87df16248,Sapium appendiculatum,(Müll.Arg.) Pax & K.Hoffm.,"","H.G.A.Engler. In: Pflanzenr., IV, 147, V: 214. (1912).",1912
961ad66a-a958-4a18-bafb-c69a97344bc8,Milla maritima,(Torr.) S.Watson,"",S.Watson. In: Botany [Fortieth Parallel]: 354. (1871).,1871
21eb4ca9-91f6-4aae-b754-5868f0d83e92,Ankaratrotrox sechellensis,"Paulian, 1974",1974,Paulian R. Un nouvel Ankaratrox des Sechelles. Bulletin mensuel de la Societe Linnéenne de Lyon. Lyon 43:394-396. (1974).,1974
ddb615f4-5fb5-4417-9998-fc5747a3aafc,Neseis (Trachynysius) hiloensis,"(Perkins, 1912)","","Perkins. Notes on Hawaiian Hemiptera, with descriptions of new species. Trans. R. ent. Soc. Lond. (1912).",1912
e0efc557-25bf-4de7-840e-96d04d3b4e81,Pylaemenes hainanensis,"S.C.Chen & Y.H.He, 2008",2008,\N,""
242f8663-5e9a-492f-8ea0-e76751c08e53,Hololena dana,"Chamberlin & Ivie, 1942",1942,"Chamberlin, R. V., Ivie, W. Agelenidae of the genera Hololena, Novalena, Rualena and Melpomene. Annals of the Entomological Society of America 35: 203-241. (1942).",1942
bb69a06e-b4c7-43b8-b5b8-2f83d70670c4,Perola brevicornis,"Dyar, 1912",1912,\N,""
060dc45e-52e8-4672-b4cf-f67a9646831e,Cyperus zollingeri var. condensatus,Kük.,"","H.G.A.Engler (ed.). In: Pflanzenr., IV, 20(101): 134. (1935).",1935
90126f0c-6536-46c9-a8e7-bade258e1b93,Verbascum interruptum,(Fresen.) Kuntze,"",Kuntze. In: Rev. Gen. 469. (1891).,1891
85314437-668c-4a5a-930a-bc33e8dd1bd7,Geoemyda latinuchalis,"Vaillant, 1894",1894,\N,""
69b4f6dd-d5c8-46a9-9db3-8f65f96678c1,Ulubra brachialis,"(Stål, 1862)","","Da Costa Lima A. M. Catalogo das especies americanas de Laternaridae (Homoptera : Fulgoroidea). Memorias do Instituto Oswaldo Cruz. Rio de Janeiro, 30: 481-517. (1935).",1935
e7bf188a-02d9-44d0-82ba-224db48ce18e,Misthosima griseovaria,"R.Frieser, 1992",1992,"Frieser, R. Die von A. Riedel in Irian-Jaya gesammelten Anthribiden (Coleoptera: Anthribidae). Acta coleopterologica, 8(1): 22-45. (1992).",1992
76ae921f-487b-4569-9bf5-818648d92782,Nephrolepis cordifolia var. compacta,Bonap.,"",Bonap. In: Notes Pterid. 14: 265. (1923).,1923
6f03570e-7c90-4549-b0e1-3982191b95ed,Indoquedius leigongshanus,"Li, Li-Zhen, Liang Tang & Li-Long Zhu, 2007",2007,"Li, Lizhen, Liang Tang & Lilong Zhu. Staphylinidae, pp. 259-268. In: Li, Zizhong, M. F. Yang & Daochao Jin (eds.). Insects from Leigongshan landscape [in Chinese, English summary]. Guizhou Science and Technology House. ?? pp. (2007).",2007
ebaf6a5a-2ebc-4f23-ab24-3a5e9a4efbb8,Oxypoda (Podoxya) taichungensis,"Pace, 2010",2010,"Pace, R. Thamiaraeini, Lomechusini, Oxypodini, Hoplandriini e Aleocharini di Taiwan (Coleoptera, Staphylinidae). Bollettino del Museo Civico di Storia Naturale di Verona, 34 (Botanica Zoologia): 19-54. (2010).",2010
60fa2b85-4938-4a78-b788-780759601c42,Tartessops warisensis,"Evans, 1981",1981,\N,""
f1178e04-f441-4a1d-bab9-9d6947d76e61,Poa sieberiana var. hirtella,Vickery,"",Vickery. In: Contr. New South Wales Natl. Herb. 4: 228. (1970).,1970
fd4e7d50-ecb8-46d3-b5e8-cdae10573510,Agaricus hornemannii,"Fr., 1818",1818,"Fries, E.M. In: Observ. mycol. (Havniae) 2:13. (1818).",1818
e686259f-85db-43fb-acce-68bd5a71a5a9,Lounsburyia trifasciata,"(Compere, 1925)","","Compere, H.; Annecke, D.P. Descriptions of parasitic Hymenoptera and comments (Hymenopt.: Aphelinidae, Encyrtidae, Eulophidae). JOURBOOK: Journal of the Entomological Society of Southern Africa VOLUME: 24 PAGES: 17-71. (1961).",1961
ff278284-eee2-4646-9f57-c6b8c5275907,Borassus pinnatifrons,Jacq.,"",Jacq. In: Pl. Hort. Schoenbr. 2: 65. (1797).,1797
217f13a9-c60b-4ef2-85d8-0f1eeaddd81b,Tetranema cymosum,L.O.Williams,"","L. O. Williams. In: Fieldiana, Bot., 34(8): 129. (1972).",1972
ba0e51e4-aab2-4a8f-9b93-d3ca385b4e92,Bostra lateritialis,"Guenée, 1854",1854,\N,""
2b2cca0d-4a21-48bf-a43d-c518fce2ccbe,Pseudomesites dryophthoroides,"Voss, 1944",1944,\N,""
f5b41cb7-1dd0-4fc9-bc6a-aa89456cf1fe,Notylia perryi,Dodson,"",Dodson. In: Icon. Pl. Trop. 1: t. 174. (1980).,1980
760cae61-c611-4011-9566-775f928b6485,Haplocheira lendenfeldi,"Chilton, 1884",1884,"Webber, W.R.; Fenwick, G.D.; Bradford-Grieve, J.M.; Eagar S.G.; Buckeridge, J.S.; Poore, G.C.B.; Dawson, E.W.; Watling, L.; Jones, J.B.; Wells, J.B.J.; Bruce, N.L.; Ahyong, S.T.; Larsen, K.; Chapman, Phylum Arthropoda Subphylum Crustacea: shrimps, crabs, lobsters, barnacles, slaters, and kin. in: Gordon, D.P. (Ed.) (2010). New Zealand inventory of biodiversity: 2. Kingdom Animalia: Chaetognatha, Ecdysozoa, Ichnofossils. pp. 98-232. (2010).",2010
ce3c2438-54ec-4724-af3d-791a9ebd9ff5,Orybina flaviplaga kiangsualis,"Caradja, 1925",1925,\N,""
2649fb36-d241-451a-a4a3-022441748d10,Coprophilus longicornis,"Bernhauer, 1903",1903,"Bernhauer, M. Neue Staphyliniden der paläarktischen Fauna. Münchener Koleopterologische Zeitschrift, 1 (2): 186-192. (1903).",1903
5b72999d-33bd-40cd-88a4-d17616148cbf,Ochthephilus emarginatus,"(Fauvel, 1871)","","Fauvel, A. Staphylinides auct. Microptera Grav.-Brachélytres Latr. [Faune gallo-rhénane, suite]. Bulletin de la Société Linnéenne de Normandie, (2) 5: 27-192. (1871).",1871
fc744cd5-bf09-4bd9-bac0-29a5e8fe304b,Palaminus obliteratus,"Cameron, 1952",1952,"Cameron, M. Results of the Archbold expeditions. New species of Staphylinidae (Col.) from New Guinea and Misool. Treubia, 21 (2): 241-256. (1952).",1952
9e412a2d-e196-48d1-8a5b-1868577cfdb0,Apolysis stuckenbergi,"Hesse, 1975",1975,\N,""
cc59ecb7-d87e-4ea5-87c3-e01547657618,Tetradenia acuminatissima,Hayata,"",Hayata. In: Icon. Pl. Formosan. 3: 166. (1913).,1913
eb23bf0f-b7a9-4ab5-8b7c-fc6761756f91,Cretoniscellus strouhali,"Vandel, 1958",1958,\N,""
35bae0aa-dddf-434b-8107-85bc0d673fab,Aphodius (Koshantschikovius) nagporensis,"Petrovitz, 1968",1968,\N,""
7fb988b4-dc8d-46e1-9702-b7c7683b8561,Perilestidae,\N,"",\N,""
c92c0d3f-a1d2-48ea-904a-8dee0c6069c0,Diamerus opacus,"Eggers, 1923a",1923,\N,""
fb2f2f82-bef1-4f8b-aec4-ac0387f88883,Chilothorax naevuliger,"(Reitter, 1894)","",Reitter E. Nachtrage und Berichtigungen zu meiner Bestimmungs-Tabelle der coprophagen Lamellicornes. Entomologische Nachrichten. Berlin 20:183-190. (1894).,1894
aab6aea3-7cec-4742-8a48-8f5924ecf9da,Struchium herbaceum,Browne ex St.Hil.,"",\N,""
d8521265-d3bb-43d9-b9dc-7f5148089965,Eurycope tumidicarpus,"Schmid, Brenke & Waegele, 2002",2002,\N,""
c42b713c-69e7-41c9-94f4-d69accb60dc7,Xyloteles maculatus,"Fauvel, 1906",1906,"FAUVEL Charles Adolphe Albert. Faune analytique des Coléoptères de la Nouvelle-Calédonie. 4e Partie. Revue d'Entomologie, Caen 25: 29-100. (1906).",1906
a348937d-5857-4002-9497-879239e78936,Nocarodes rufipes,"Fischer von Waldheim, 1846",1846,\N,""
2cd1351d-877f-42d8-a678-1d37b5d91e2a,Mitra pseudobovei,"T.Cossignani & V.Cossignani, 2005",2005,\N,""
708af841-bb94-4b7b-96ce-1c8bbad62719,Oospila lactecincta,"Warren, 1909",1909,\N,""
b9da2ebf-a7d0-4e6c-8eea-52393e6bf9cb,Maxillaria hirtzii,Dodson & Andreetta,"",Dodson & Andreetta. In: Icon. Pl. Trop. 5: t. 455. (1982).,1982
6fbc9ec2-a31b-4d13-840f-360621e6cb14,Assiminea moroccoensis,"Rolán, 2013",2013,\N,""
af6a886b-9743-41c3-a3b4-51fd6807bbbd,Pabstiella gossameri,Luer & Toscano,"",Luer & Toscano. In: Harvard Pap. Bot. 16: 373. (2011).,2011
8df2caa2-ef00-45c8-a173-ca4c49d90518,Corallodiscus flabellatus,(Craib) B.L.Burtt,"",\N,""
da08c82d-ab1e-48e8-a1b6-e450365c295e,Erica hibernica,(Hooker & Arnott) Syme,"",\N,""
267bca4a-d260-48d5-bebd-07208cf182fa,Egernia formosa,"Fry, 1914",1914,"Fry, D. B. On a collection of reptiles and batrachians from Western Australia. Rec. Austral. Mus. 1:174-210. (1914).",1914
b0384c1e-b12f-475c-beef-c0a31b06c734,Iris fulvaurea,Small,"",Small. In: Contr. New York Bot. Gard. 327: 340. (1931).,1931
1eb9c485-a464-46c3-9fa0-bd5f16e0e7c6,Entella (Entella) obscura,Beier,"",\N,""
8889c946-437e-4dbf-8236-86cae6d554be,Dialeurodes angulata,"Corbett, 1935",1935,\N,""
e94e433e-ab6f-4ad4-ab50-8ec000a38434,Carex gayana,Steud.,"","Steud. In: Nomencl. Bot., ed. 2, 1: 290. (1840).",1840
0ff5bd62-5b75-4bbd-9617-5c268661d474,Lachnea radiculata,"(Sowerby) W.Phillips, 1887",1887,"Phillips, W. In: Man. Brit. Discomyc. (London):202. (1887).",1887
f16e17fe-bfe4-419f-958e-fbf60bd47773,Asplenium pululahuae,Sod.,"",Sod. In: Rec. Cr. vasc. quit. 33. (1893).,1893
7a5f35bf-c6bc-4436-a303-bbda1f6090ec,Seaforthia gracilis,(Blume) Mart.,"",Mart. In: Hist. Nat. Palm. 3: 185. (1838).,1838
540e03e2-2efb-4e65-b611-654bc003cb51,Noemacheilus denisoni,"(Day, 1867)","",\N,""
716fcdcb-0f90-476e-b11c-f998009ae085,Cytherura gibbera,"(Mueller, 1785)","",\N,""
18155c96-5157-4c0e-bcd1-db4e7875882a,Matsumuratettix hiroglyphicus,"Matsumura, 1914",1914,\N,""
18637152-117b-4aff-83aa-0d50666e77e2,Sergentomyia pachystoma,"(Quate & Fairchild, 1961)","",\N,""
d2f86cc3-e241-47ea-9505-64cfb563e898,Collybia bakeri,"Dennis, 1970",1970,"Dennis, R.W.G. In: Kew Bull., Addit. Ser. 3:465. (1970).",1970
034952f5-fe27-40a3-b80b-efa58b87a128,Systates (Systates) lindemannae,"Voss, 1956",1956,"Voss E. Die von Dr. Christa Lindemann und Nina Pavlitzki in Tanganjika gesammelte Curculioniden. (132. Beitrag zur Kenntnis der Curculionidae). Veroffentlichungen der Zoologischen Staatssammlung Munchen, 3: 161-193, 4 figs. (1956).",1956
21f23c5b-8cb5-48a5-8bd6-b9462420ff07,Allognosta flavimaculata,"Nagatomi & Tanaka, 1969",1969,\N,""
7114ea18-b98a-4b88-a6c1-71a04fc666b8,Nepeta beltranii,Pau,"",Pau. In: Bol. Soc. Aragonesa Ci. Nat. 11: 40. (1912).,1912
8dddf3ad-7750-441a-b76c-7fa8af2fcf8e,Sturia mongolica,"(Diener, 1895)","",\N,""
b652a7bb-7964-4f0a-bc45-8eee04553512,Polypedilum esakii,"(Tokunaga, 1964)","",\N,""
23e8611e-24a2-407c-b057-549677e2c11e,Phyllobius (Phyllobius) pesarinii,"Borovec & Magnano, 2004",2004,"Borovec R., Magnano L. Two new species of Phyllobiini from Syria, Turkey, Lebanon and Israel (Coleoptera: Curculionidae: Entiminae: Phyllobiini). Snudebiller 5: 6–24. (2004).",2004
cf02efb5-e66a-4b8a-8193-13b14268be12,Cordyloscelis flavipennis,"Arnold, 1935",1935,"Arnold, G. The Psammocharidae (olim Pompilidae) of the Ethiopian region. Part IV. Subfamily Psammocharinae. Ann. Transvaal Mus. 15: 413-483. (1935).",1935
7f75e02f-1321-443b-94f3-f04bae00e097,Ormosia tovarensis,Pittier,"",\N,""
e4e3ed23-5014-40c5-af6e-a81bda76ee90,Bulbophyllum danii,Pérez-Vera,"",Pérez-Vera. In: Orchidées Côte D'Ivoire: 214. (2003).,2003
2b5d1265-4d8c-4e51-bd2f-d4076be2e7ef,Candoia bibroni bibroni,"(Duméril & Bibron, 1844)","",\N,""
f2f7356f-9b7a-4964-a52c-07750b3e97fd,Sedum aizoon baicalense,G.A.Peschkova,"","G. A. Peschkova. In: Fl. Sibir. (Berberidac.-Grossulariac.), 7: 161. (1994).",1994
a2114944-ba18-4a48-8a99-962b13619c6f,Anopsilus pusillus,"Hustache, 1951",1951,\N,""
a25cb08c-c0aa-4514-818b-1fe182a581a3,Lomamyia fulva,"Carpenter, 1940",1940,"Carpenter, F. M. A revision of the Nearctic Hemerobiidae, Berothidae, Sisyridae, Polystoechotidae and Dilaridae (Neuroptera). Proceedings of the American Academy of Arts and Sciences 74:193-280. (1940).",1940
3e625074-1009-4a04-ad19-5fc071239114,Cetonia chrysosoma chrysoprasina,"Reitter, 1896",1896,\N,""
fb4a6bc1-11c4-4aaa-9b29-d386a0b105c2,Eremophila reticulata,Chinnock,"",Chinnock. In: Eremophila 417. (2007).,2007
bd625684-f66d-4985-a329-d587b9d2f5eb,Varioconus naranjus,"(Trovão, 1975)","",Tucker J.K. & Tenorio M.J. Systematic classification of Recent and fossil conoidean gastropods. Hackenheim: Conchbooks. 296 pp. (2009).,2009
362f7ef6-d15d-4db0-a0bb-4661894e0c70,Murex cristatus var. ampa,"de Gregorio, 1885",1885,Check List of European Marine Mollusca (CLEMAM).,""
61e96507-94cd-4578-ba15-58967518619c,Kassina mertensi,"Laurent, 1952",1952,\N,""
b692cd76-4c59-4473-b63c-709def34f9b3,Macromerus lherminieri,"Boheman, 1837",1837,\N,""
52dd7e35-ff8b-43bc-9050-244db1a98d1d,Rhinotia corallimera,"Legalov, 2007",2007,\N,""
a0eaaafa-1f4e-449e-a574-16ece963fd25,Glenea gracilis,"Aurivillius, 1924",1924,"AURIVILLIUS Christopher. Neue oder wenig bekannte Coleoptera Longicornia. 19. Arkiv för Zoologi, Uppsala 15 (25) [1923]: 437-479, 21 figs. (1924).",1924
fe413ec9-0769-4bff-ab07-7bbc0f65202a,Rhagovelia reitteri poissoni,"J.Polhemus, 1992",1992,\N,""
ae3acce2-32d3-4252-be27-23028f75c810,Eucamaragnathus spiniger,"(Andrewes, 1947)","",\N,""
14f1e5ea-0cde-4ab6-b709-050d3350fec4,Jurinella lata,"Curran, 1947",1947,\N,""
f5c21bd2-75d1-4b14-8f1f-b75e67b7c0d7,Gaidropsarus tricirratus,\N,"",\N,""
cfcff699-95dd-4dfa-9e85-4c1360d92333,Nepaloserica lamjungi,"Ahrens, 1999",1999,"Ahrens D. New species and records of Gynaecoserica, Calloserica, Nepaloserica, Lasioserica and Amiserica from the Himalaya and adjacent regions. Entomologische Abhandlungen Staatlichen Museum für Tierkunde, Dresden 58(11):181-242. (1999).",1999
cb3f5620-72c9-4e17-a844-1fb59f7b3bc3,Amberboa zanjanica,Ranjbar & Negaresh,"",Ranjbar & Negaresh. In: Willdenowia 43(2): 272. (2013).,2013
1c607b00-c593-467e-b569-014a5ee2f37c,Pegoplata granadensis,"Michelsen, 1989",1989,\N,""
335c2311-4c26-4314-b919-f1a9e1c5000d,Pyrethrum breviradiatum,Schweinitz ex Nutt.,"",Nutt. In: Trans. Am. Phil. Soc. N. S. 7: 397. (1841).,1841
c95cec57-0adc-451b-b120-1f4ea2ca4038,Mesosa (Saimia) atronotata atronotata,"Makihara, 2007",2007,"OHBAYASHI Nobuo & NIISATO Tatsuya. Longicorn Beetles of Japan. Tokai University Press, Kanagawa: v-xii + 1-818, 22 figs, 130 pls couleur. (2007).",2007
02fbfd2f-f0b4-4e39-b0cc-635683d97b1d,Omalodes (Omalodes) amazonius,"Marseul, 1861",1861,\N,""
7762bd4b-0195-4e6b-bddc-739251638c19,Tettigonia sanguinicollis,"Stoll, 1788",1788,"Stoll, C. Cigales. Representation exactement coloree d'apres nature des cigales, qui se trouvent dans les quatre parties du monde, l'Europe, l'Asie, l'Afrique et l'Amerique; rassemblees et decrites. Jan Christiaan. Amsterdam. 1-124. (1788).",1788
aaf517de-c840-4d03-b2e1-7cf32392e6a6,Dothiopsis myrtilli,"Feltgen, 1903",1903,"Feltgen, J. In: Vorstud Pilzfl. Luxemb., Nachtr. III:286. (1903).",1903
d38c8ae1-6ae9-4ef6-bb82-03e1be05bc9f,Euconnus perbrincki,"Franz, 1982",1982,"Franz, H. Coleoptera: Die Scydmaenidae Sri Lankas (mit Ausnahme der Genera Cephennium s. lat., Clidicus und Syndicus). Entomologica Scandinavica, Supplementum, 11: 125-274. (1982).",1982
0df1d530-e1c5-419f-93d8-016d8c25b9fc,Drycothea cribrata,"Bates, 1885",1885,"BATES Henry Walter. Supplement to Longicornia. Biologia Centrali-Americana, Insecta, Coleoptera 5: 249-436, pls. XVII-XXIV. (1885).",1885
61de73c5-7b8c-4909-8900-9b52fe59a661,Sideritis arborescens var. faurei,Maire,"",Maire. In: Bull. Soc. Hist. Nat. Afrique N. 23: 207. (1932).,1932
b24ce4a9-d9a6-44e6-b6f7-4247e6ca8e08,Dolium (Dolium) amphora,"(Philippi, 1849)","","Bayer, C. Catalogue of the Doliidae in the Rijksmuseum van Natuurlijke Historie. i>Zoologiscshe Mededelingen</i. 20(5): 29-50. (1937).",1937
75c537c7-7e54-4402-b4ac-90c6a47d39cd,Annulocystis katsuwoni,"(Yamaguti, 1970)","",\N,""
5c363cb4-423e-4c76-825b-17ec45c10dea,Camellia bohea,(L.) Lindl.,"",\N,""
d03d6442-6e53-4a40-b33e-026954705847,Rhypholophus phryganopterus,"Kolenati, 1860",1860,\N,""
aea6de04-24e4-400a-8dc4-fe2a362d8a2a,Childrena zenobia,"Leech, 1890",1890,\N,""
03a166aa-94ae-4768-9b8a-9125e25db494,Pleurodesmia grahamii,Arn.,"",Arn. In: Edinb. N. Phil. Journ. 16: 316. (1834).,1834
0f74828d-06b4-4972-b5fd-0f9dfd5cfeac,Triloculina crucioralis,"(Wiesner, 1931)","",\N,""
0ee99613-4a55-4c0a-9e34-8a2b3a4dd6ee,Columba livia schimperi,"Bonaparte, 1854",1854,\N,""
41976750-abd5-467c-a7aa-81473340454e,Asteridiella usteri,"(Hansf.) Hansf., 1963",1963,"Hansford, C.G. In: Sydowia 16(1-6):321. (1963).",1963
f301ffb2-5ba0-4567-939a-a803bee8db16,Qualea rubiginosa,Stafleu,"",Stafleu. In: Acta Bot. Neerl. 2: 154. (1953).,1953
ccb05918-c2d2-42a8-9359-e45f21f2c5fe,Epidendrum fritzimegalotylosum,Hágsater & E.Santiago,"",Hágsater & E.Santiago. In: Icon. Orchid. 12: t. 1247. (2009).,2009
6d216250-35c8-49e4-924b-f0a3997826c3,Steinia marina,"Kahl, 1932",1932,\N,""
bbe932d6-46f7-4bc4-8b67-7283507f4e06,Ayenia macrantha,(Arènes) Christenh. & Byng,"","Christenh. & Byng. In: The Global Flora, Special edition, part 1(4): 136. (2018).",2018
2ae08dfc-dab5-487c-8d22-fa415a3b01de,Eopaijenborchella eocaenica,"(Triebel, 1949) Hanai, 1970",1970,\N,""
5bf03a22-9087-4be1-b3a7-ee145ed0f6fa,Echiniscoides hoepneri,"Kristensen & Hallas, 1980",1980,\N,""
0822cdc4-da7e-4d01-ab3e-012b5cbe0378,Stenoterommata arnolisei,"Indicatti, Lucas, Ott & Brescovit, 2008",2008,"Indicatti, R. P., Lucas, S. M., Ott, R., Brescovit, A. D. Litter dwelling mygalomorph spiders (Araneae: Microstigmatidae, Nemesiidae) from Araucaria forests in southern Brazil, with the description of five new species. Revista Brasileira de Zoologia 25: 529-546. (2008).",2008
22652891-a8fa-4a39-9f88-43453019fdbf,Haplocladus typicus,"Odhner, 1911",1911,"Vlasenko, P. [On the parasitic worm fauna of fishes of the Black Sea]. Trudy Karadahs'koyi Nauchnoyi Stantsiyi imeni T.I. Vyazems'koho. 4, 88–136. (In Russian and German). (1931).",1931
2f91da00-d3bb-478a-804d-ed8aba4c7c71,Ponerorchis graminifolia var. kurokamiana,(Hatus. & Ohwi) T.Hashim.,"",\N,""
3a69442c-5469-4af9-9e3d-b9cff6bdd5da,Pentacalia dorrii,H.Rob. & Cuatrec.,"","H. Rob. & Cuatrec. In: Novon, 3(3): 286. (1993).",1993
9882c371-e20d-4839-8c70-ae066d4c47f0,Chasmodia marginicollis,"Castelnau, 1840",1840,\N,""
bc5b5fd2-0498-41eb-8aba-eb276a27be72,Poeciloxestia travassosi,"Fragoso, 1978",1978,\N,""
b85776d6-3b1b-4dd8-9f1e-15a6c8a63ad5,Phyllachora serialis,"Ellis & Everh., 1902",1902,Ellis & Everh. In: J. Mycol. 8(1):18. (1902).,1902
f336cded-3592-4a92-a933-55759559752a,Ficus geniculata var. abnormalis,Kurz,"",Kurz. In: Forest Fl. Burma 2: 447. (1877).,1877
72a50232-b354-48a0-b7f7-440475b1f0b9,Triaenodes longispinus,"Kimmins, 1962",1962,\N,""
3d7982ca-ee05-4aac-b20c-28c0e9fadd1b,Coris aygula,\N,"",\N,""
cdbd10c7-e497-4207-a33b-1c452ec68b9b,Catantops captiosus,"I.Bolívar, 1908",1908,\N,""
aaa32e62-e4f8-4832-9c8f-d8ffac4c8cc8,Cycethra verrucosa verrucosa,"(Philippi, 1857)","",\N,""
